TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceFirst,DaysSincePrev,TransactionHour,TransactionDayOfWeek,TransactionMonth,AgeGroup_enc,BalanceGroup_enc,Target
64.58,Debit,El Paso,Branch,55.0,Retired,173.0,1.0,6292.29,336.0,336.0,18.0,0.0,11.999999999999998,1,2,2
23.23,Credit,Miami,Branch,21.0,Student,122.0,1.0,269.01,107.99999999999999,564.0,16.0,3.0,4.0,2,1,0
211.36,Credit,Jacksonville,ATM,78.0,Retired,112.0,1.0,4734.110000000001,216.99999999999997,454.99999999999994,16.0,0.0,8.0,1,2,0
278.88,Debit,Kansas City,Branch,64.0,Doctor,179.0,1.0,1334.09,270.0,402.0,16.0,4.0,9.0,1,1,0
285.49,Credit,Charlotte,Branch,53.0,Doctor,109.0,1.0,6366.84,221.0,451.0,18.0,4.0,8.0,1,2,2
71.87,Debit,Nashville,ATM,22.0,Student,258.0,1.0,1839.1,14.0,658.0,18.0,0.0,1.0,2,1,0
308.8,Debit,Baltimore,ATM,53.0,Retired,41.0,1.0,3966.5399999999995,358.0,314.0,16.0,1.0,11.999999999999998,1,2,2
135.35,Debit,Houston,Branch,45.0,Engineer,82.0,1.0,9983.36,207.00000000000003,465.0,18.0,4.0,7.0,0,0,0
288.43,Debit,Phoenix,Branch,66.0,Retired,72.0,1.0,4577.09,126.00000000000001,546.0,16.0,0.0,5.0,1,2,1
147.46,Credit,Albuquerque,Online,65.0,Doctor,205.0,1.0,7458.029999999999,283.0,388.99999999999994,16.0,3.0,10.0,1,0,2
214.15,Debit,nan,Branch,32.0,Engineer,217.0,1.0,6397.29,301.0,371.0,17.0,0.0,10.0,2,2,1
71.34,Debit,Miami,Online,49.0,Engineer,144.0,1.0,6345.03,237.0,433.99999999999994,16.0,0.0,8.0,1,2,0
170.36,Debit,Indianapolis,ATM,30.0,Doctor,118.0,1.0,6034.73,84.0,588.0,16.0,0.0,2.9999999999999996,2,2,0
877.0039999999999,Debit,Raleigh,ATM,53.0,Engineer,32.0,1.0,765.8099999999998,350.0,322.0,17.0,0.0,11.999999999999998,1,1,1
736.53,Debit,Philadelphia,ATM,55.0,Engineer,120.0,1.0,9826.26,128.0,544.0,17.0,2.0,5.0,1,0,1
213.42,Debit,Columbus,ATM,45.0,Engineer,17.0,1.0,3736.3800000000006,206.00000000000003,466.0,17.0,3.0,7.0,0,2,2
94.09,Debit,Miami,Branch,27.0,Student,203.0,1.0,646.8499999999999,253.0,419.0,16.0,1.0,9.0,2,1,0
91.23,nan,Boston,ATM,72.0,Retired,86.0,1.0,6385.12,133.0,539.0,16.0,0.0,5.0,1,2,2
263.92,Credit,San Diego,Branch,57.0,Retired,233.0,1.0,4161.71,204.99999999999997,467.0,17.0,2.0,7.0,1,2,1
77.5,Credit,Fort Worth,Online,51.0,Doctor,201.0,1.0,11079.77,141.0,531.0,16.0,1.0,5.0,1,0,2
16.4325,Debit,Miami,Online,69.0,Doctor,146.0,1.0,10017.11,42.0,630.0,17.0,0.0,2.0,1,0,0
43.88,Credit,Seattle,Online,26.0,Student,251.0,1.0,1644.09,315.0,357.0,17.0,0.0,11.0,2,1,1
211.36,Debit,El Paso,ATM,28.0,Student,132.0,1.0,387.65,116.0,556.0,16.0,4.0,4.0,2,1,2
224.79,Debit,Boston,Online,18.0,Student,129.0,1.0,528.38,232.0,440.0,16.0,1.0,8.0,2,1,2
64.3,Debit,Louisville,ATM,55.0,Retired,67.0,1.0,7530.299999999999,245.0,427.0,17.0,0.0,9.0,1,0,0
111.79,Debit,Jacksonville,Online,62.0,Doctor,49.0,1.0,10887.59,358.0,314.0,17.0,1.0,11.999999999999998,1,0,0
877.0039999999999,Debit,San Francisco,ATM,59.0,Retired,153.0,1.0,7104.61,77.0,595.0,16.0,0.0,2.9999999999999996,1,0,1
613.7,Credit,Fort Worth,Branch,61.0,Retired,37.0,1.0,7307.11,51.0,621.0,17.0,2.0,2.0,1,0,2
26.07,Debit,Baltimore,Branch,20.0,Student,18.999999999999996,1.0,349.98,73.0,599.0,17.0,3.0,2.9999999999999996,2,1,2
170.45,Debit,San Francisco,Branch,60.0,Engineer,199.0,1.0,2284.41,3.0,669.0,16.0,3.0,1.0,1,2,1
344.27,Debit,San Antonio,Branch,22.0,Student,123.0,1.0,1918.3600000000001,260.0,412.00000000000006,17.0,1.0,9.0,2,1,1
872.72,Debit,Washington,Online,22.0,Student,288.0,1.0,503.01,112.0,560.0,16.0,0.0,4.0,2,1,1
292.95,Debit,Memphis,Branch,37.0,Engineer,56.0,1.0,1216.91,45.0,627.0,16.0,3.0,2.0,0,1,0
28.44,Debit,Fresno,ATM,18.0,Student,243.0,1.0,1071.04,241.0,430.99999999999994,17.0,3.0,8.0,2,1,2
209.02,Debit,El Paso,ATM,21.0,Student,74.0,1.0,187.9,60.00000000000001,612.0,17.0,4.0,2.9999999999999996,2,1,2
20.05,Debit,Chicago,ATM,72.0,Retired,171.0,1.0,7145.67,331.0,341.0,17.0,2.0,11.0,1,0,2
175.02,Debit,Phoenix,Online,28.0,Student,71.0,1.0,1493.88,98.00000000000001,574.0,16.0,0.0,4.0,2,1,1
89.5,Credit,Louisville,Branch,41.0,Engineer,134.0,1.0,8658.95,231.0,441.0,16.0,0.0,8.0,0,0,0
69.96,Debit,Baltimore,Branch,28.0,Student,30.999999999999996,1.0,164.12,287.0,385.0,17.0,0.0,10.0,2,1,2
146.51,Debit,Albuquerque,ATM,53.0,Engineer,112.0,1.0,7089.9,23.000000000000004,649.0,17.0,2.0,1.0,1,0,2
376.78,Credit,Nashville,Online,21.0,Student,88.0,1.0,841.6499999999999,224.0,448.0,17.0,0.0,8.0,2,1,0
148.54,Credit,Columbus,Branch,71.0,Retired,107.0,1.0,5677.05,354.0,318.0,16.0,4.0,11.999999999999998,1,2,2
388.77,Credit,Jacksonville,Online,26.0,Student,30.0,1.0,1658.49,343.0,329.0,16.0,0.0,11.999999999999998,2,1,0
100.38,Debit,Seattle,Branch,63.0,Doctor,49.0,1.0,10171.68,329.0,343.0,17.0,0.0,11.0,1,0,1
137.23,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,95.0,577.0,16.0,4.0,4.0,1,0,2
870.3,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,237.99999999999997,433.99999999999994,17.0,0.0,8.0,1,2,1
458.94,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,197.0,475.0,18.0,1.0,7.0,1,2,2
327.35,Credit,Memphis,Branch,20.0,Student,175.0,1.0,342.08,266.0,406.0,18.0,0.0,9.0,2,1,0
757.15,Debit,Raleigh,Online,53.0,Engineer,37.99999999999999,1.0,4702.86,15.000000000000002,657.0,16.0,1.0,1.0,1,2,1
16.4325,Debit,Boston,Online,45.0,Doctor,47.0,1.0,12703.24,65.0,607.0,16.0,2.0,2.9999999999999996,0,0,2
47.23,Credit,Memphis,Online,73.0,Retired,160.0,1.0,6659.81,213.0,459.00000000000006,18.0,3.0,8.0,1,2,0
239.41,Credit,nan,Online,42.0,Doctor,247.99999999999997,1.0,7860.65,303.0,369.00000000000006,17.0,2.0,11.0,0,0,1
16.4325,Debit,San Antonio,ATM,55.0,Engineer,29.000000000000004,1.0,4734.110000000001,182.0,490.0,16.0,0.0,7.0,1,2,1
170.97,Debit,Nashville,Branch,26.0,Student,292.0,1.0,1265.27,118.99999999999999,553.0,17.0,0.0,5.0,2,1,0
262.43,Credit,San Diego,Online,37.0,Doctor,274.0,1.0,12841.01,162.0,510.0,17.0,1.0,5.999999999999999,0,0,1
659.15,Debit,Boston,ATM,22.0,Student,204.0,1.0,1241.59,29.0,643.0,16.0,1.0,1.0,2,1,2
31.53,Debit,Kansas City,Online,25.0,Student,283.0,1.0,874.93,352.0,320.0,17.0,2.0,11.999999999999998,2,1,0
111.66,Credit,nan,Online,48.0,Engineer,140.0,1.0,5716.72,156.0,516.0,18.0,2.0,5.999999999999999,1,2,1
250.01,Debit,Kansas City,ATM,62.0,Retired,88.0,1.0,1541.48,308.0,364.0,16.0,0.0,11.0,1,1,0
554.15,Debit,Raleigh,ATM,49.0,Doctor,107.99999999999999,1.0,14817.22,106.0,566.0,17.0,1.0,4.0,1,0,1
598.66,nan,Charlotte,Branch,32.0,Engineer,222.0,1.0,2587.11,8.0,664.0,16.0,1.0,1.0,2,2,2
28.38,Debit,Sacramento,Branch,55.0,Doctor,98.0,1.0,173.7,136.0,536.0,16.0,3.0,5.0,1,1,1
16.8,Debit,San Diego,ATM,49.0,Doctor,94.0,1.0,11847.07,329.0,343.0,17.0,0.0,11.0,1,0,1
877.0039999999999,Debit,Dallas,Online,33.0,Doctor,168.00000000000003,1.0,11146.74,308.0,364.0,16.0,0.0,11.0,2,0,2
159.0,Debit,Las Vegas,ATM,49.0,Engineer,37.99999999999999,1.0,369.79,63.00000000000001,609.0,18.0,0.0,2.9999999999999996,1,1,0
56.31,Credit,Houston,Online,75.0,Retired,195.0,1.0,6396.08,268.0,404.0,17.0,2.0,9.0,1,2,0
203.99,Debit,Philadelphia,Online,52.0,Retired,215.0,1.0,4840.31,18.0,654.0,16.0,4.0,1.0,1,2,1
50.99,Debit,Detroit,Branch,29.0,Doctor,75.99999999999999,1.0,1334.6,302.0,370.00000000000006,16.0,1.0,10.0,2,1,2
101.28,Credit,Chicago,Online,32.0,Engineer,75.0,1.0,2774.35,233.0,439.0,18.0,2.0,8.0,2,2,2
299.92,Debit,Denver,ATM,27.0,Student,122.0,1.0,1368.0,280.0,392.00000000000006,18.0,0.0,10.0,2,1,2
77.54,Debit,Phoenix,Online,67.0,Retired,73.0,1.0,4536.38,30.000000000000004,642.0,17.0,2.0,2.0,1,2,1
18.35,Debit,Nashville,Branch,21.0,Student,78.0,1.0,1293.39,259.0,413.00000000000006,16.0,0.0,9.0,2,1,0
732.53,Credit,San Jose,ATM,26.0,Student,116.00000000000001,1.0,441.54,140.0,532.0,16.0,0.0,5.0,2,1,1
65.11,Debit,Nashville,ATM,34.0,Engineer,150.0,1.0,8485.14,248.0,424.0,16.0,3.0,9.0,0,0,0
67.07,Credit,Los Angeles,ATM,24.0,Student,56.0,1.0,999.6200000000001,154.0,518.0,16.0,0.0,5.999999999999999,2,1,0
137.48,Debit,Seattle,Branch,55.0,Doctor,47.0,1.0,14273.42,329.0,343.0,17.0,0.0,11.0,1,0,1
398.36,Debit,Columbus,ATM,22.0,Student,56.0,1.0,1863.7,176.0,496.0,16.0,1.0,5.999999999999999,2,1,2
469.46,Debit,New York,ATM,20.0,Student,149.0,1.0,8640.56,310.0,362.0,18.0,2.0,11.0,2,0,0
37.58,Debit,Indianapolis,ATM,57.0,Doctor,182.0,1.0,259.44,105.0,567.0,18.0,0.0,4.0,1,1,0
160.24,Debit,Washington,ATM,31.0,Engineer,15.0,1.0,5526.97,218.00000000000003,453.99999999999994,17.0,1.0,8.0,2,2,1
315.39,Credit,New York,Branch,23.0,Student,93.0,1.0,929.6,144.0,528.0,16.0,4.0,5.0,2,1,0
434.17,Debit,Atlanta,ATM,21.0,Student,148.0,1.0,5335.44,3.0,669.0,16.0,3.0,1.0,2,2,2
165.91,Debit,Jacksonville,ATM,26.0,Student,84.00000000000001,1.0,587.1199999999999,72.0,600.0,17.0,2.0,2.9999999999999996,2,1,0
211.36,Debit,San Francisco,Branch,47.0,Engineer,194.0,1.0,4760.34,255.0,417.0,17.0,3.0,9.0,1,2,1
241.45000000000002,Debit,Portland,Online,26.0,Student,158.0,1.0,1594.04,203.0,469.0,16.0,0.0,7.0,2,1,1
23.24,Debit,Indianapolis,Branch,68.0,Doctor,129.0,1.0,13777.79,101.0,571.0,16.0,3.0,4.0,1,0,0
70.88,Credit,Omaha,Branch,74.0,Retired,176.0,1.0,1794.65,336.0,336.0,16.0,0.0,11.999999999999998,1,1,1
877.0039999999999,Debit,Atlanta,Online,66.0,Retired,111.0,1.0,7677.760000000001,186.0,486.0,16.0,0.0,8.0,1,0,2
314.52,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,77.0,595.0,17.0,0.0,2.9999999999999996,1,0,0
181.81,Credit,Austin,Online,78.0,Retired,122.0,1.0,7525.7300000000005,147.0,525.0,16.0,0.0,5.0,1,0,2
854.64,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,309.0,363.0,18.0,1.0,11.0,1,2,2
261.19,Debit,Oklahoma City,ATM,64.0,Retired,52.00000000000001,1.0,7620.6,10.0,662.0,17.0,3.0,1.0,1,0,0
220.68,Credit,Raleigh,Online,71.0,Retired,217.0,1.0,5549.2,280.0,392.00000000000006,18.0,0.0,10.0,1,2,1
16.4325,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,246.0,426.0,16.0,1.0,9.0,2,0,1
122.65000000000002,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.51,226.99999999999997,445.0,16.0,3.0,8.0,2,1,2
395.16,Debit,Milwaukee,Online,56.0,Retired,17.0,1.0,5340.73,203.0,469.0,16.0,0.0,7.0,1,2,0
704.69,Debit,Las Vegas,Online,51.0,Retired,150.0,1.0,3267.84,197.0,475.0,17.0,1.0,7.0,1,2,0
369.89,Debit,San Antonio,ATM,69.0,Retired,69.00000000000001,1.0,6941.47,289.0,383.0,16.0,2.0,10.0,1,0,1
16.4325,Debit,Jacksonville,ATM,67.0,Retired,268.0,1.0,7567.2,291.0,381.0,17.0,4.0,10.0,1,0,0
199.14,Debit,Seattle,Branch,31.0,Engineer,36.0,1.0,7001.25,212.0,460.0,17.0,2.0,8.0,2,0,1
109.43,Debit,Denver,nan,70.0,Retired,140.0,1.0,1983.65,9.0,663.0,18.0,2.0,1.0,1,1,2
304.15,Debit,Atlanta,Branch,20.0,Student,40.0,1.0,686.9099999999999,330.0,342.0,16.0,1.0,11.0,2,1,2
620.54,Credit,Omaha,Branch,28.0,Student,98.0,1.0,213.36,84.0,588.0,16.0,0.0,2.9999999999999996,2,1,1
757.79,Debit,Charlotte,Online,22.0,Student,117.0,1.0,1443.02,0.0,672.0,16.0,0.0,1.0,2,1,2
122.81,Debit,San Jose,Branch,52.0,Doctor,12.0,1.0,8450.84,295.0,377.0,16.0,1.0,10.0,1,0,1
96.25,Debit,Houston,Online,61.0,Retired,171.0,1.0,7996.699999999999,206.00000000000003,466.0,16.0,3.0,7.0,1,0,0
877.0039999999999,Debit,Charlotte,ATM,30.0,Doctor,49.0,1.0,5567.98,15.000000000000002,657.0,17.0,1.0,1.0,2,2,2
142.55,Debit,Kansas City,Online,67.0,Doctor,97.0,1.0,1262.68,134.0,538.0,16.0,1.0,5.0,1,1,0
35.94,Credit,Fresno,Branch,23.0,Student,141.0,1.0,1697.28,126.00000000000001,546.0,16.0,0.0,5.0,2,1,2
24.86,Debit,Jacksonville,Branch,58.0,Engineer,292.0,1.0,2591.65,42.0,630.0,16.0,0.0,2.0,1,2,0
103.08,Debit,San Francisco,Online,60.0,Doctor,109.0,1.0,12002.16,316.0,356.0,16.0,1.0,11.0,1,0,1
116.27,Debit,Portland,Online,57.0,Engineer,94.0,1.0,8726.92,330.0,342.0,18.0,1.0,11.0,1,0,1
363.84,Debit,Columbus,Online,73.0,Retired,118.0,1.0,5415.64,290.0,382.0,17.0,3.0,10.0,1,2,2
34.74,Credit,Portland,Online,45.0,Retired,72.0,1.0,3736.57,116.0,556.0,16.0,4.0,4.0,0,2,1
64.01,Credit,Philadelphia,Branch,19.0,Student,240.0,1.0,1225.69,301.0,486.0,18.0,0.0,10.0,2,1,1
108.75,Debit,Houston,ATM,50.0,Doctor,22.999999999999996,1.0,14829.85,288.0,384.0,16.0,1.0,10.0,1,0,0
50.9,Credit,Jacksonville,Online,28.0,Student,150.0,1.0,1277.7,112.0,560.0,16.0,0.0,4.0,2,1,0
206.84,Debit,Philadelphia,Branch,20.0,Student,154.0,1.0,454.66,254.0,418.0,18.0,2.0,9.0,2,1,1
37.4,Debit,Raleigh,ATM,20.0,Student,84.00000000000001,1.0,1519.51,186.0,486.0,16.0,0.0,8.0,2,1,1
154.21,Debit,Miami,Online,46.0,Engineer,75.0,1.0,8045.77,0.0,672.0,16.0,0.0,1.0,1,0,0
199.37,Debit,Chicago,Online,24.0,Student,79.0,1.0,1331.3,178.0,494.0,17.0,3.0,5.999999999999999,2,1,2
410.49,Credit,Atlanta,Branch,25.0,Student,112.0,1.0,1843.57,204.0,468.0,16.0,1.0,7.0,2,1,2
877.0039999999999,Credit,Phoenix,Branch,67.0,Retired,218.0,1.0,6601.5,266.0,406.0,16.0,0.0,9.0,1,2,1
18.23,Debit,Nashville,ATM,56.0,Engineer,28.0,1.0,8422.2,79.0,593.0,17.0,2.0,2.9999999999999996,1,0,0
398.7,Debit,Albuquerque,ATM,47.0,Doctor,276.0,1.0,7987.740000000001,237.99999999999997,433.99999999999994,16.0,0.0,8.0,1,0,2
122.14,Debit,Omaha,Online,22.0,Student,112.0,1.0,327.68,49.00000000000001,623.0,16.0,0.0,2.0,2,1,1
378.2,Debit,Mesa,Branch,40.0,Engineer,167.0,1.0,7372.81,7.0,665.0,17.0,0.0,1.0,0,0,0
124.74,Debit,Los Angeles,ATM,49.0,Engineer,33.0,1.0,2987.97,329.0,343.0,16.0,0.0,11.0,1,2,0
17.1,Debit,Albuquerque,ATM,53.0,Retired,101.0,1.0,1619.54,357.0,315.0,16.0,0.0,11.999999999999998,1,1,2
287.05,Debit,Milwaukee,ATM,22.0,Student,212.0,1.0,1204.65,102.0,570.0,16.0,4.0,4.0,2,1,0
874.72,Debit,San Francisco,Online,28.0,Engineer,173.0,1.0,4630.58,60.00000000000001,612.0,16.0,4.0,2.9999999999999996,2,2,1
877.0039999999999,Debit,Memphis,ATM,24.0,Student,150.0,1.0,1380.34,277.0,395.0,16.0,4.0,10.0,2,1,0
40.12,Credit,Dallas,ATM,36.0,Doctor,269.0,1.0,14304.38,107.0,565.0,17.0,2.0,4.0,0,0,2
125.00000000000001,Credit,Indianapolis,Online,49.0,Engineer,177.0,1.0,3215.76,154.0,518.0,16.0,0.0,5.999999999999999,1,2,0
348.44,Debit,Baltimore,Online,24.0,Student,147.0,1.0,1022.94,308.0,364.0,17.0,0.0,11.0,2,1,2
128.4,Debit,Tucson,ATM,69.0,Retired,30.999999999999996,1.0,2610.64,77.0,595.0,17.0,0.0,2.9999999999999996,1,2,1
320.93,Debit,Atlanta,Online,55.0,Engineer,178.0,1.0,9451.66,171.0,501.00000000000006,16.0,3.0,5.999999999999999,1,0,2
16.4325,Debit,Sacramento,ATM,53.0,Retired,278.0,1.0,1244.17,156.0,516.0,17.0,2.0,5.999999999999999,1,1,1
50.52,Debit,Los Angeles,Branch,54.0,Doctor,293.0,1.0,12815.24,94.0,578.0,16.0,3.0,4.0,1,0,0
383.95,Credit,San Diego,Online,31.0,Engineer,143.0,1.0,9933.56,261.0,410.99999999999994,17.0,2.0,9.0,2,0,1
16.4325,Debit,Fresno,Branch,23.0,Student,158.0,1.0,921.23,237.99999999999997,433.99999999999994,17.0,0.0,8.0,2,1,2
329.75,Debit,Sacramento,Online,56.0,Retired,211.0,1.0,6009.43,357.0,315.0,17.0,0.0,11.999999999999998,1,2,1
877.0039999999999,Debit,Milwaukee,Online,45.0,Doctor,234.0,1.0,602.3599999999999,266.0,406.0,16.0,0.0,9.0,0,1,0
40.79,Debit,Milwaukee,ATM,18.0,Student,80.0,1.0,1769.33,319.0,353.0,16.0,4.0,11.0,2,1,0
99.25,Credit,Phoenix,Online,63.0,Retired,93.0,1.0,2570.34,175.0,497.0,16.0,0.0,5.999999999999999,1,2,1
150.6,Debit,Miami,ATM,69.0,Retired,59.00000000000001,1.0,3240.14,105.0,567.0,17.0,0.0,4.0,1,2,0
29.5,Debit,San Antonio,Online,73.0,Retired,129.0,1.0,1229.32,199.0,473.0,18.0,3.0,7.0,1,1,1
54.34,Debit,Albuquerque,ATM,65.0,Doctor,45.99999999999999,1.0,8019.890000000001,357.0,315.0,18.0,0.0,11.999999999999998,1,0,2
18.25,Debit,Kansas City,ATM,53.0,Doctor,18.0,1.0,14328.29,226.0,446.0,16.0,2.0,8.0,1,0,0
633.87,Debit,Kansas City,Online,27.0,Student,175.0,1.0,330.16,340.0,332.0,16.0,4.0,11.999999999999998,2,1,0
81.15,Debit,Miami,ATM,19.0,Student,114.0,1.0,1595.26,46.00000000000001,626.0,16.0,4.0,2.0,2,1,0
83.95,Debit,New York,Online,75.0,Retired,170.0,1.0,7413.18,163.0,509.0,16.0,2.0,5.999999999999999,1,0,0
410.4,Credit,Virginia Beach,ATM,61.0,Retired,78.0,1.0,2563.91,137.0,535.0,16.0,4.0,5.0,1,2,1
172.68,Debit,Baltimore,ATM,33.0,Doctor,17.0,1.0,10724.95,49.00000000000001,623.0,16.0,0.0,2.0,2,0,2
139.88,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,1.0,2969.71,21.0,651.0,16.0,0.0,1.0,0,2,2
165.55,Debit,Dallas,Branch,28.0,Student,115.0,1.0,761.7799999999999,273.0,399.0,18.0,0.0,10.0,2,1,2
53.79,Credit,Philadelphia,ATM,54.0,Engineer,137.0,1.0,6229.36,337.0,335.0,16.0,1.0,11.999999999999998,1,2,1
285.69,Debit,Miami,ATM,63.0,Retired,35.0,1.0,2552.54,338.0,334.0,18.0,2.0,11.999999999999998,1,2,0
532.4,Debit,Jacksonville,ATM,22.0,Student,149.0,1.0,1033.73,234.0,438.0,16.0,3.0,8.0,2,1,0
293.85,Debit,Charlotte,Online,25.0,Student,144.0,1.0,1919.97,220.0,452.0,16.0,3.0,8.0,2,1,2
27.94,Debit,Atlanta,Branch,79.0,Retired,120.0,1.0,1893.4399999999998,305.0,366.99999999999994,18.0,4.0,11.0,1,1,2
270.36,Debit,Oklahoma City,ATM,25.0,Student,37.0,1.0,1783.04,60.00000000000001,612.0,16.0,4.0,2.9999999999999996,2,1,0
112.66,Debit,Philadelphia,Online,29.0,Engineer,176.0,1.0,852.98,259.0,413.00000000000006,16.0,0.0,9.0,2,1,1
506.03000000000003,Debit,Detroit,Branch,21.0,Student,21.000000000000004,1.0,1123.89,191.0,481.00000000000006,16.0,2.0,7.0,2,1,2
206.95,Debit,Seattle,Branch,22.0,Student,30.999999999999996,1.0,1817.65,213.0,459.00000000000006,16.0,3.0,8.0,2,1,1
350.96,Debit,Tucson,ATM,63.0,Retired,167.0,1.0,5463.94,157.0,515.0,16.0,3.0,5.999999999999999,1,2,1
261.63,Debit,Chicago,Branch,20.0,Student,150.0,1.0,477.03,147.0,525.0,18.0,0.0,5.0,2,1,2
46.12,Debit,Fresno,Branch,59.0,Doctor,30.0,1.0,8874.01,154.0,518.0,17.0,0.0,5.999999999999999,1,0,2
27.25,Credit,Kansas City,Branch,63.0,Retired,91.99999999999999,1.0,5365.2,77.0,595.0,16.0,0.0,2.9999999999999996,1,2,0
877.0039999999999,Debit,El Paso,Branch,26.0,Engineer,171.0,1.0,7858.41,317.0,355.0,17.0,2.0,11.0,2,0,2
331.66,Debit,Las Vegas,ATM,76.0,Retired,145.0,1.0,7216.3,252.00000000000003,420.0,17.0,0.0,9.0,1,0,0
667.95,Credit,Oklahoma City,ATM,62.0,Doctor,253.0,1.0,13558.56,206.00000000000003,466.0,17.0,3.0,7.0,1,0,0
49.84,Debit,Chicago,ATM,49.0,Doctor,146.0,1.0,7872.04,284.0,387.99999999999994,16.0,4.0,10.0,1,0,2
556.04,Debit,Denver,ATM,72.0,Retired,26.999999999999996,1.0,5200.04,189.0,483.0,16.0,0.0,7.0,1,2,2
88.06,Credit,Raleigh,Online,18.0,Student,288.0,1.0,1779.85,298.0,374.0,17.0,4.0,10.0,2,1,1
745.95,Debit,Memphis,ATM,58.0,Doctor,127.0,1.0,13264.14,347.0,486.0,16.0,4.0,11.999999999999998,1,0,0
67.25,Debit,Miami,Online,19.0,Student,157.0,1.0,467.4,182.0,490.0,16.0,0.0,7.0,2,1,0
93.63,Debit,New York,ATM,29.0,Engineer,141.0,1.0,9873.62,231.0,441.0,18.0,0.0,8.0,2,0,0
74.11,Debit,San Jose,Branch,22.0,nan,49.0,1.0,1257.9,197.0,475.0,16.0,1.0,7.0,2,1,1
41.13,Credit,Philadelphia,Branch,77.0,Retired,58.00000000000001,1.0,6067.54,84.0,588.0,17.0,0.0,2.9999999999999996,1,2,1
192.02,Credit,Indianapolis,Online,79.0,Retired,154.0,1.0,5169.07,351.0,321.0,16.0,1.0,11.999999999999998,1,2,0
291.27,Debit,Detroit,Branch,77.0,Retired,121.0,1.0,6878.86,168.0,504.00000000000006,17.0,0.0,5.999999999999999,1,0,2
296.46,nan,Dallas,Branch,23.0,Student,136.0,1.0,558.99,311.0,361.0,16.0,3.0,11.0,2,1,2
341.84,Credit,El Paso,Branch,27.0,Student,89.0,1.0,1400.04,172.0,499.99999999999994,16.0,4.0,5.999999999999999,2,1,2
98.41,Debit,Sacramento,Online,27.0,Student,48.0,1.0,912.7099999999999,161.0,511.0,17.0,0.0,5.999999999999999,2,1,1
109.28,Debit,San Diego,Online,36.0,Engineer,112.0,1.0,6338.35,158.0,514.0,16.0,4.0,5.999999999999999,0,2,1
27.51,Credit,Columbus,Online,40.0,Doctor,103.0,1.0,13645.63,261.0,410.99999999999994,18.0,2.0,9.0,0,0,2
16.4325,Debit,New York,Branch,76.0,Retired,77.0,1.0,4909.24,107.99999999999999,564.0,18.0,3.0,4.0,1,2,0
207.71,Credit,Kansas City,Online,25.0,nan,63.0,1.0,570.0999999999999,318.0,354.0,17.0,3.0,11.0,2,1,0
25.77,Credit,San Diego,Online,45.0,Doctor,277.0,1.0,11749.77,196.00000000000003,475.99999999999994,17.0,0.0,7.0,0,0,1
127.56999999999998,Debit,Nashville,ATM,52.0,Retired,75.0,1.0,6118.2,56.0,616.0,17.0,0.0,2.0,1,2,0
392.05,Debit,Denver,ATM,60.0,Engineer,172.0,1.0,4383.69,168.0,504.00000000000006,16.0,0.0,5.999999999999999,1,2,2
521.01,Credit,Seattle,Branch,41.0,Engineer,73.0,1.0,4004.55,284.0,387.99999999999994,17.0,4.0,10.0,0,2,1
849.76,Debit,Seattle,ATM,25.0,Student,269.0,1.0,373.88,226.0,446.0,16.0,2.0,8.0,2,1,1
172.5,Debit,Columbus,Online,68.0,Doctor,30.999999999999996,1.0,6851.16,316.0,356.0,16.0,1.0,11.0,1,0,2
265.44,Debit,San Antonio,ATM,30.0,Engineer,169.0,1.0,9700.77,15.000000000000002,657.0,16.0,1.0,1.0,2,0,1
152.34,Debit,Omaha,Branch,55.0,Doctor,115.0,1.0,6853.51,283.0,388.99999999999994,17.0,3.0,10.0,1,0,1
21.13,Debit,Dallas,Branch,28.0,Student,153.0,1.0,948.7,113.0,559.0,16.0,1.0,4.0,2,1,2
111.55,Debit,Denver,ATM,46.0,Doctor,101.0,1.0,12221.17,360.0,312.0,16.0,3.0,11.999999999999998,1,0,2
321.82,Credit,Raleigh,Branch,32.0,Engineer,43.0,1.0,6500.5,193.0,479.00000000000006,16.0,4.0,7.0,2,2,1
877.0039999999999,Credit,Washington,Branch,45.0,Engineer,279.0,1.0,9927.75,343.0,329.0,16.0,0.0,11.999999999999998,0,0,1
148.77,Debit,San Jose,Branch,67.0,Retired,175.0,1.0,2138.42,87.0,585.0,18.0,3.0,2.9999999999999996,1,2,1
16.4325,Debit,nan,Branch,57.0,Retired,154.0,1.0,3908.6499999999996,35.0,637.0,18.0,0.0,2.0,1,2,1
877.0039999999999,Debit,Colorado Springs,ATM,45.0,Doctor,121.0,1.0,11041.9,219.0,453.0,17.0,2.0,8.0,0,0,2
566.33,Credit,Charlotte,ATM,24.0,Student,66.0,1.0,379.82,216.99999999999997,454.99999999999994,16.0,0.0,8.0,2,1,2
